,学校名称,rank,province,city,top1,top2,self,考生类别,录取批次,最低分
333,重庆工商大学,全国265 综合66,重庆市,重庆市,否,否,否,理科,本科批,506.0
334,西安科技大学,全国227 理工81,陕西,西安市,否,否,否,理科,本科批,495.0
335,西安科技大学,全国227 理工81,陕西,西安市,否,否,否,文科,本科批,541.0
336,海南医学院,全国424 医科48,海南,海口市,否,否,否,理科,专科批,380.0
337,海南医学院,全国424 医科48,海南,海口市,否,否,否,理科,本科批,440.0
338,海南医学院,全国424 医科48,海南,海口市,否,否,否,文科,本科批,533.0
339,海南医学院,全国424 医科48,海南,海口市,否,否,否,文科,专科批,468.0
340,广东药科大学,全国413 医科47,广东,广州市,否,否,否,文科,本科批,531.0
341,广东药科大学,全国413 医科47,广东,广州市,否,否,否,理科,本科批,468.0
342,湖北工业大学,全国222 理工80,湖北,武汉市,否,否,否,理科,本科批,510.0
343,湖北工业大学,全国222 理工80,湖北,武汉市,否,否,否,文科,本科批,544.0
344,上海第二工业大学,全国441 理工163,上海市,上海市,否,否,否,理科,本科批,494.0
345,上海第二工业大学,全国441 理工163,上海市,上海市,否,否,否,文科,本科批,545.0
346,成都理工大学,全国162 理工54,四川,成都市,否,否,否,理科,本科批,519.0
347,成都理工大学,全国162 理工54,四川,成都市,否,否,否,文科,本科批,553.0
348,山西财经大学,全国299 财经20,山西,太原市,否,否,否,文科,本科批,537.0
349,山西财经大学,全国299 财经20,山西,太原市,否,否,否,理科,本科批,484.0
350,四川农业大学,全国140 农林11,四川,雅安市,否,是,是,理科,本科批,526.0
351,苏州科技大学,全国380 理工142,江苏,苏州市,否,否,否,理科,本科批,502.93
352,苏州科技大学,全国380 理工142,江苏,苏州市,否,否,否,文科,本科批,543.98
353,苏州科技大学,全国380 理工142,江苏,苏州市,否,否,否,艺术类,本科批,221.0
354,西南医科大学,全国435 医科51,四川,泸州市,否,否,否,理科,本科批,490.0
355,东北电力大学,全国184 理工61,吉林,吉林市,否,否,否,理科,本科批,492.0
356,东北电力大学,全国184 理工61,吉林,吉林市,否,否,否,文科,本科批,517.0
357,东北电力大学,全国184 理工61,吉林,吉林市,否,否,否,理科,专科批,373.0
358,山西大学,全国90 综合34,山西,太原市,否,否,否,文科,本科批,548.98
359,山西大学,全国90 综合34,山西,太原市,否,否,否,理科,本科批,520.95
360,大连交通大学,全国306 理工111,辽宁,大连市,否,否,否,文科,本科批,507.0
361,大连交通大学,全国306 理工111,辽宁,大连市,否,否,否,理科,本科批,482.0
362,武汉工程大学,全国311 理工113,湖北,武汉市,否,否,否,理科,本科批,517.0
363,湖南科技大学,全国211 综合59,湖南,湘潭市,否,否,否,文科,本科批,549.0
364,湖南科技大学,全国211 综合59,湖南,湘潭市,否,否,否,理科,本科批,510.0
367,山东师范大学,全国129 师范15,山东,济南市,否,否,否,理科,本科批,506.0
368,山东师范大学,全国129 师范15,山东,济南市,否,否,否,文科,本科批,550.0
369,陕西科技大学,全国227 理工81,陕西,西安市,否,否,否,理科,本科批,507.0
370,江苏科技大学,全国291 理工104,江苏,镇江市,否,否,否,文科,本科批,542.0
371,江苏科技大学,全国291 理工104,江苏,镇江市,否,否,否,理科,本科批,495.0
372,上海应用技术大学,全国375 理工140,上海市,上海市,否,否,否,理科,本科批,502.0
373,新疆大学,全国107 综合39,新疆,乌鲁木齐市,否,是,否,理科,本科批,502.0
374,东北农业大学,全国130 农林9,黑龙江,哈尔滨市,否,是,否,理科,本科批,510.0
375,东北农业大学,全国130 农林9,黑龙江,哈尔滨市,否,是,否,文科,本科批,555.0
376,山西中医药大学,全国486 医科55,山西,太原市,否,否,否,文科,本科批,443.0
377,山西中医药大学,全国486 医科55,山西,太原市,否,否,否,理科,本科批,376.0
378,天津中医药大学,全国184 医科14,天津市,天津市,否,否,否,理科,本科批,510.0
379,福建农林大学,全国119 农林8,福建,福州市,否,否,否,理科,本科批,482.0
380,福建农林大学,全国119 农林8,福建,福州市,否,否,否,文科,本科批,526.0
381,广东金融学院,全国407 财经30,广东,广州市,否,否,否,文科,本科批,541.0
382,广东金融学院,全国407 财经30,广东,广州市,否,否,否,理科,本科批,494.0
383,哈尔滨理工大学,全国174 理工59,黑龙江,哈尔滨市,否,否,否,理科,本科批,474.0
384,内蒙古大学,全国123 综合44,内蒙古,呼和浩特市,否,是,否,理科,本科批,508.0
385,内蒙古大学,全国123 综合44,内蒙古,呼和浩特市,否,是,否,文科,本科批,549.0
386,新乡医学院,全国403 医科45,河南,新乡市,否,否,否,理科,本科批,485.0
387,中南民族大学,全国174 民族3,湖北,武汉市,否,否,否,文科,本科批,550.0
388,中南民族大学,全国174 民族3,湖北,武汉市,否,否,否,理科,本科批,500.0
389,天津科技大学,全国195 理工66,天津市,天津市,否,否,否,理科,本科批,498.0
390,天津科技大学,全国195 理工66,天津市,天津市,否,否,否,文科,本科批,546.0
391,重庆师范大学,全国224 师范28,重庆市,重庆市,否,否,否,文科,本科批,549.0
392,重庆师范大学,全国224 师范28,重庆市,重庆市,否,否,否,理科,本科批,499.0
393,川北医学院,全国486 医科55,四川,南充市,否,否,否,理科,本科批,494.0
395,三峡大学,全国219 综合60,湖北,宜昌市,否,否,否,文科,本科批,536.0
396,三峡大学,全国219 综合60,湖北,宜昌市,否,否,否,理科,本科批,495.0
397,东莞理工学院,全国229 理工83,广东,东莞市,否,否,否,理科,本科批,502.0
398,东莞理工学院,全国229 理工83,广东,东莞市,否,否,否,文科,本科批,527.0
399,江西师范大学,全国132 师范17,江西,南昌市,否,否,否,文科,本科批,557.0
400,江西师范大学,全国132 师范17,江西,南昌市,否,否,否,理科,本科批,505.0
401,兰州交通大学,全国189 理工63,甘肃,兰州市,否,否,否,文科,本科批,529.0
402,兰州交通大学,全国189 理工63,甘肃,兰州市,否,否,否,理科,本科批,491.0
403,西安工业大学,全国340 理工124,陕西,西安市,否,否,否,理科,本科批,488.0
404,西安工业大学,全国340 理工124,陕西,西安市,否,否,否,文科,本科批,533.0
405,西南石油大学,全国206 理工72,四川,成都市,否,否,否,理科,本科批,506.0
406,西南石油大学,全国206 理工72,四川,成都市,否,否,否,文科,本科批,547.0
407,常州大学,全国317 理工118,江苏,常州市,否,否,否,文科,本科批,533.0
408,常州大学,全国317 理工118,江苏,常州市,否,否,否,理科,本科批,489.0
409,赣南医学院,全国590 医科72,江西,赣州市,否,否,否,理科,本科批,488.0
410,赣南医学院,全国590 医科72,江西,赣州市,否,否,否,体育类,本科批,478.0
411,赣南医学院,全国590 医科72,江西,赣州市,否,否,否,文科,本科批,512.0
412,西北师范大学,全国131 师范16,甘肃,兰州市,否,否,否,理科,本科批,477.0
413,西北师范大学,全国131 师范16,甘肃,兰州市,否,否,否,文科,本科批,539.0
414,安徽理工大学,全国234 理工85,安徽,淮南市,否,否,否,理科,本科批,474.0
415,安徽师范大学,全国120 师范14,安徽,芜湖市,否,否,否,文科,本科批,551.0
416,安徽师范大学,全国120 师范14,安徽,芜湖市,否,否,否,理科,本科批,504.0
417,沈阳工业大学,全国217 理工78,辽宁,沈阳市,否,否,否,理科,本科批,454.0
418,沈阳工业大学,全国217 理工78,辽宁,沈阳市,否,否,否,文科,本科批,520.0
419,西安石油大学,全国299 理工108,陕西,西安市,否,否,否,文科,本科批,529.0
420,西安石油大学,全国299 理工108,陕西,西安市,否,否,否,理科,本科批,477.0
421,长春理工大学,全国174 理工59,吉林,长春市,否,否,否,文科,本科批,525.0
422,北京印刷学院,全国394 理工145,北京市,北京市,否,否,否,理科,本科批,480.0
423,华北理工大学,全国296 理工106,河北,唐山市,否,否,否,文科,本科批,534.0
424,华北理工大学,全国296 理工106,河北,唐山市,否,否,否,理科,本科批,483.0
425,华北理工大学,全国296 理工106,河北,唐山市,否,否,否,文科,专科批,496.0
426,华北理工大学,全国296 理工106,河北,唐山市,否,否,否,理科,专科批,408.0
427,中南林业科技大学,全国237 农林22,湖南,长沙市,否,否,否,理科,本科批,507.0
428,中南林业科技大学,全国237 农林22,湖南,长沙市,否,否,否,文科,本科批,542.0
429,上海海关学院,全国505 综合103,上海市,上海市,否,否,否,文科,本科提前批,561.0
430,上海海关学院,全国505 综合103,上海市,上海市,否,否,否,理科,本科提前批,558.0
431,四川师范大学,全国177 师范23,四川,成都市,否,否,否,理科,本科批,504.0
432,四川师范大学,全国177 师范23,四川,成都市,否,否,否,文科,本科批,556.0
433,四川师范大学,全国177 师范23,四川,成都市,否,否,否,艺术类,本科批,326.0
434,中北大学,全国189 理工63,山西,太原市,否,否,否,理科,本科批,540.0
435,中北大学,全国189 理工63,山西,太原市,否,否,否,文科,本科批,536.98
436,甘肃中医药大学,全国458 医科53,甘肃,兰州市,否,否,否,理科,本科批,429.0
437,山东建筑大学,全国306 理工111,山东,济南市,否,否,否,理科,本科批,479.0
438,山东建筑大学,全国306 理工111,山东,济南市,否,否,否,文科,本科批,525.0
439,上海健康医学院,全国699 医科77,上海市,上海市,否,否,否,文科,专科批,457.0
440,上海健康医学院,全国699 医科77,上海市,上海市,否,否,否,理科,专科批,377.0
441,上海健康医学院,全国699 医科77,上海市,上海市,否,否,否,理科,本科批,412.0
442,石河子大学,全国162 综合53,新疆,自治区直辖,否,是,否,理科,本科批,490.0
443,石河子大学,全国162 综合53,新疆,自治区直辖,否,是,否,文科,本科批,541.0
444,天津理工大学,全国196 理工67,天津市,天津市,否,否,否,理科,本科批,500.0
445,西南民族大学,全国196 民族4,四川,成都市,否,否,否,文科,本科批,544.98
446,西南民族大学,全国196 民族4,四川,成都市,否,否,否,理科,本科批,481.91
447,黑龙江大学,全国112 综合41,黑龙江,哈尔滨市,否,否,是,理科,本科批,468.0
448,黑龙江大学,全国112 综合41,黑龙江,哈尔滨市,否,否,是,文科,本科提前批,561.0
449,黑龙江大学,全国112 综合41,黑龙江,哈尔滨市,否,否,是,文科,本科批,542.0
450,沈阳药科大学,全国262 医科24,辽宁,沈阳市,否,否,否,理科,本科批,491.0
451,石家庄铁道大学,全国265 理工96,河北,石家庄市,否,否,否,理科,本科批,492.0
452,长江大学,全国209 综合58,湖北,荆州市,否,否,否,文科,本科批,539.0
453,长江大学,全国209 综合58,湖北,荆州市,否,否,否,理科,本科批,485.0
454,长江大学,全国209 综合58,湖北,荆州市,否,否,否,体育理,本科提前批,312.0
455,广东海洋大学,全国383 农林33,广东,湛江市,否,否,否,理科,本科批,444.0
456,广东海洋大学,全国383 农林33,广东,湛江市,否,否,否,文科,本科批,521.0
457,河南理工大学,全国196 理工67,河南,焦作市,否,否,否,文科,本科批,521.0
458,河南理工大学,全国196 理工67,河南,焦作市,否,否,否,理科,本科批,490.0
459,上海电机学院,全国418 理工155,上海市,上海市,否,否,否,理科,本科批,490.0
460,上海电机学院,全国418 理工155,上海市,上海市,否,否,否,文科,本科批,518.0
461,安徽工业大学,全国229 理工83,安徽,马鞍山市,否,否,否,理科,本科批,487.0
462,安徽农业大学,全国226 农林21,安徽,合肥市,否,否,否,文科,本科批,538.0
463,安徽农业大学,全国226 农林21,安徽,合肥市,否,否,否,理科,本科批,467.0
464,成都医学院,全国552 医科68,四川,成都市,否,否,否,文科,本科批,509.0
465,成都医学院,全国552 医科68,四川,成都市,否,否,否,理科,本科批,495.0
466,东华理工大学,全国284 理工103,江西,抚州市,否,否,否,文科,本科批,533.0
467,东华理工大学,全国284 理工103,江西,抚州市,否,否,否,理科,本科批,482.0
468,哈尔滨师范大学,全国167 师范21,黑龙江,哈尔滨市,否,否,否,理科,本科批,465.0
469,哈尔滨师范大学,全国167 师范21,黑龙江,哈尔滨市,否,否,否,文科,本科批,529.0
470,河南师范大学,全国180 师范24,河南,新乡市,否,否,否,文科,本科批,542.0
471,河南师范大学,全国180 师范24,河南,新乡市,否,否,否,理科,本科批,474.0
473,成都中医药大学,全国219 医科16,四川,成都市,否,否,否,理科,本科批,508.0
474,承德医学院,全国531 医科64,河北,承德市,否,否,否,理科,本科批,495.0
475,兰州理工大学,全国211 理工74,甘肃,兰州市,否,否,否,理科,本科批,472.0
476,兰州理工大学,全国211 理工74,甘肃,兰州市,否,否,否,文科,本科批,517.0
477,山东科技大学,全国146 综合48,山东,泰安市,否,否,否,文科,本科批,543.0
478,山东科技大学,全国146 综合48,山东,泰安市,否,否,否,理科,本科批,499.0
479,西安工程大学,全国335 理工123,陕西,西安市,否,否,否,理科,本科批,473.0
480,江西理工大学,全国237 理工86,江西,赣州市,否,否,否,理科,本科批,488.0
481,江西理工大学,全国237 理工86,江西,赣州市,否,否,否,文科,本科批,536.0
482,山东理工大学,全国214 理工76,山东,淄博市,否,否,否,理科,本科批,480.0
483,成都信息工程大学,全国324 理工120,四川,成都市,否,否,否,理科,本科批,501.0
484,成都信息工程大学,全国324 理工120,四川,成都市,否,否,否,文科,本科批,539.0
485,河南科技大学,全国138 综合46,河南,洛阳市,否,否,否,文科,本科批,529.97
486,河南科技大学,全国138 综合46,河南,洛阳市,否,否,否,理科,本科批,483.91
487,湖南工业大学,全国353 理工130,湖南,株洲市,否,否,否,文科,本科批,550.0
