院校名称,省份,2014,2015,2016,2017,2018,2014A,2015A,2016A,2017A,2018A,编号,院校名称,院校排名,省份,城市,985,211,自招,院校隶属,院校公办,办学类型,城市等级,评分
湖南科技职业学院,湖南,0.0,0.0,0.0,265.0,318.0,0.4033485540334855,0.4033485540334855,0.4033485540334855,0.4033485540334855,0.44662921348314605,1820,湖南科技职业学院,,湖南,长沙市,0.0,0.0,0.0,湖南省教育厅,公办,高等职业技术学校,4.5,0.4600827518683837
湖南生物机电职业技术学院,湖南,0.0,0.0,0.0,218.0,268.0,0.3318112633181126,0.3318112633181126,0.3318112633181126,0.3318112633181126,0.37640449438202245,1832,湖南生物机电职业技术学院,,湖南,长沙市,0.0,0.0,0.0,湖南省教育厅,公办,高等职业技术学校,4.5,0.3889392326372856
湖南体育职业学院,湖南,0.0,0.0,0.0,190.0,325.0,0.289193302891933,0.289193302891933,0.289193302891933,0.289193302891933,0.45646067415730335,1839,湖南体育职业学院,,湖南,长沙市,0.0,0.0,0.0,湖南省教育厅,公办,高等职业技术学校,4.5,0.3831235142715441
湖南工程职业技术学院,湖南,0.0,0.0,0.0,293.0,320.0,0.4459665144596651,0.4459665144596651,0.4459665144596651,0.4459665144596651,0.449438202247191,1806,湖南工程职业技术学院,,湖南,长沙市,0.0,0.0,0.0,湖南省教育厅,公办,高等职业技术学校,4.5,0.4907580207959229
湖南外贸职业学院,湖南,0.0,0.0,0.0,302.0,385.0,0.4596651445966514,0.4596651445966514,0.4596651445966514,0.4596651445966514,0.5407303370786517,1844,湖南外贸职业学院,,湖南,长沙市,0.0,0.0,0.0,湖南省教育厅,公办,高等职业技术学校,4.5,0.5277347023412514
湖南网络工程职业学院,湖南,0.0,0.0,0.0,265.0,312.0,0.4033485540334855,0.4033485540334855,0.4033485540334855,0.4033485540334855,0.43820224719101125,1845,湖南网络工程职业学院,,湖南,长沙市,0.0,0.0,0.0,湖南省教育厅,公办,高等职业技术学校,4.5,0.4575546619807433
邵阳职业技术学院,湖南,0.0,0.0,0.0,238.0,275.0,0.3622526636225266,0.3622526636225266,0.3622526636225266,0.3622526636225266,0.3862359550561798,2493,邵阳职业技术学院,,湖南,邵阳市,0.0,0.0,0.0,湖南省教育厅,公办,高等职业技术学校,2.0,0.3819476510526226
长沙商贸旅游职业技术学院,湖南,0.0,0.0,0.0,252.0,327.0,0.3835616438356164,0.3835616438356164,0.3835616438356164,0.3835616438356164,0.4592696629213483,3041,长沙商贸旅游职业技术学院,,湖南,长沙市,0.0,0.0,0.0,湖南省教育厅,公办,高等职业技术学校,4.5,0.450024049561336
湖南工业大学科技学院,湖南,0.0,0.0,0.0,280.0,463.0,0.426179604261796,0.426179604261796,0.426179604261796,0.426179604261796,0.6502808988764045,931,湖南工业大学科技学院,独立215 理工64,湖南,株洲市,0.0,0.0,0.0,湖南省教育厅,民办,独立学院,3.0,0.5184099926461786
湖南环境生物职业技术学院,湖南,0.0,0.0,0.0,250.0,286.0,0.380517503805175,0.380517503805175,0.380517503805175,0.380517503805175,0.40168539325842695,1813,湖南环境生物职业技术学院,,湖南,衡阳市,0.0,0.0,0.0,湖南省教育厅,公办,高等职业技术学校,3.0,0.4118678706411506
郴州职业技术学院,湖南,0.0,0.0,0.0,219.0,253.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3553370786516854,1311,郴州职业技术学院,,湖南,郴州市,0.0,0.0,0.0,湖南省教育厅,公办,高等职业技术学校,3.0,0.36493445692883897
娄底职业技术学院,湖南,0.0,0.0,0.0,223.0,278.0,0.3394216133942161,0.3394216133942161,0.3394216133942161,0.3394216133942161,0.3904494382022472,2125,娄底职业技术学院,,湖南,娄底市,0.0,0.0,0.0,湖南省教育厅,公办,高等职业技术学校,2.0,0.36722996083662546
张家界航空工业职业技术学院,湖南,0.0,0.0,0.0,230.0,288.0,0.350076103500761,0.350076103500761,0.350076103500761,0.350076103500761,0.4044943820224719,3011,张家界航空工业职业技术学院,,湖南,张家界市,0.0,0.0,0.0,湖南省教育厅,公办,高等职业技术学校,1.0,0.36640158705727427
长沙环境保护职业技术学院,湖南,0.0,0.0,0.0,211.0,0.0,0.3211567732115677,0.3211567732115677,0.3211567732115677,0.3211567732115677,0.3211567732115677,3037,长沙环境保护职业技术学院,,湖南,长沙市,0.0,0.0,0.0,湖南省教育厅,公办,高等职业技术学校,4.5,0.3649067732115677
长沙职业技术学院,湖南,0.0,0.0,0.0,309.0,0.0,0.4703196347031963,0.4703196347031963,0.4703196347031963,0.4703196347031963,0.4703196347031963,3044,长沙职业技术学院,,湖南,长沙市,0.0,0.0,0.0,湖南省教育厅,公办,高等职业技术学校,4.5,0.5140696347031963
怀化职业技术学院,湖南,0.0,0.0,0.0,237.0,257.0,0.3607305936073059,0.3607305936073059,0.3607305936073059,0.3607305936073059,0.3609550561797753,1863,怀化职业技术学院,,湖南,怀化市,0.0,0.0,0.0,湖南省教育厅,公办,高等职业技术学校,2.0,0.37329793237904674
岳阳职业技术学院,湖南,0.0,0.0,0.0,278.0,331.0,0.4231354642313546,0.4231354642313546,0.4231354642313546,0.4231354642313546,0.4648876404494382,2966,岳阳职业技术学院,,湖南,岳阳市,0.0,0.0,0.0,湖南省教育厅,公办,高等职业技术学校,3.0,0.4606611170967797
常德职业技术学院,湖南,0.0,0.0,0.0,255.0,285.0,0.3881278538812785,0.3881278538812785,0.3881278538812785,0.3881278538812785,0.4002808988764045,1300,常德职业技术学院,,湖南,常德市,0.0,0.0,0.0,湖南省教育厅,公办,高等职业技术学校,2.0,0.4042737673798163
长沙南方职业学院,湖南,0.0,0.0,0.0,258.0,350.0,0.3926940639269406,0.3926940639269406,0.3926940639269406,0.3926940639269406,0.49157303370786515,3040,长沙南方职业学院,,湖南,长沙市,0.0,0.0,0.0,湖南省教育厅,民办,高等职业技术学校,4.5,0.466107754861218
湖南化工职业技术学院,湖南,0.0,0.0,0.0,240.0,290.0,0.365296803652968,0.365296803652968,0.365296803652968,0.365296803652968,0.40730337078651685,1812,湖南化工职业技术学院,,湖南,株洲市,0.0,0.0,0.0,湖南省教育厅,公办,高等职业技术学校,3.0,0.4028987737930327
湖南城建职业技术学院,湖南,0.0,0.0,0.0,215.0,273.0,0.3272450532724505,0.3272450532724505,0.3272450532724505,0.3272450532724505,0.38342696629213485,1799,湖南城建职业技术学院,,湖南,湘潭市,0.0,0.0,0.0,湖南省教育厅,公办,高等职业技术学校,3.0,0.3690996271783558
湖南石油化工职业技术学院,湖南,0.0,0.0,0.0,254.0,262.0,0.3866057838660578,0.3866057838660578,0.3866057838660578,0.3866057838660578,0.36797752808988765,1835,湖南石油化工职业技术学院,,湖南,岳阳市,0.0,0.0,0.0,湖南省教育厅,公办,高等职业技术学校,3.0,0.4060173071332068
湖南中医药高等专科学校,湖南,0.0,0.0,0.0,349.0,385.0,0.5312024353120244,0.5312024353120244,0.5312024353120244,0.5312024353120244,0.5407303370786517,1855,湖南中医药高等专科学校,,湖南,株洲市,0.0,0.0,0.0,湖南省教育厅,公办,高等专科学校,3.0,0.5590608058420126
湖南民族职业学院,湖南,0.0,0.0,0.0,235.0,290.0,0.3576864535768645,0.3576864535768645,0.3576864535768645,0.3576864535768645,0.40730337078651685,1824,湖南民族职业学院,,湖南,岳阳市,0.0,0.0,0.0,湖南省教育厅,公办,高等职业技术学校,3.0,0.3975715287397602
益阳职业技术学院,湖南,0.0,0.0,0.0,263.0,0.0,0.4003044140030441,0.4003044140030441,0.4003044140030441,0.4003044140030441,0.4003044140030441,2957,益阳职业技术学院,,湖南,益阳市,0.0,0.0,0.0,湖南省教育厅,公办,高等职业技术学校,2.0,0.41280441400304413
湖南应用技术学院,湖南,0.0,0.0,0.0,323.0,459.0,0.4916286149162861,0.4916286149162861,0.4916286149162861,0.4916286149162861,0.6446629213483146,992,湖南应用技术学院,民办144 理工69,湖南,常德市,0.0,0.0,0.0,湖南省教育厅,民办,学院,2.0,0.5500389068458946
湖南工艺美术职业学院,湖南,0.0,0.0,0.0,296.0,0.0,0.4505327245053272,0.4505327245053272,0.4505327245053272,0.4505327245053272,0.4505327245053272,1809,湖南工艺美术职业学院,,湖南,益阳市,0.0,0.0,0.0,湖南省教育厅,公办,高等职业技术学校,2.0,0.46303272450532723
湖南九嶷职业技术学院,湖南,0.0,0.0,0.0,201.0,274.0,0.3059360730593607,0.3059360730593607,0.3059360730593607,0.3059360730593607,0.3848314606741573,1818,湖南九嶷职业技术学院,,湖南,永州市,0.0,0.0,0.0,湖南省教育厅,民办,高等职业技术学校,2.0,0.3421046893437997
湖南理工职业技术学院,湖南,0.0,0.0,0.0,244.0,328.0,0.3713850837138508,0.3713850837138508,0.3713850837138508,0.3713850837138508,0.4606741573033708,1823,湖南理工职业技术学院,,湖南,湘潭市,0.0,0.0,0.0,湖南省教育厅,公办,高等职业技术学校,3.0,0.4231718057907068
湖南软件职业学院,湖南,0.0,0.0,0.0,227.0,262.0,0.3455098934550989,0.3455098934550989,0.3455098934550989,0.3455098934550989,0.36797752808988765,1828,湖南软件职业学院,,湖南,湘潭市,0.0,0.0,0.0,湖南省教育厅,民办,高等职业技术学校,3.0,0.37725018384553555
湖南现代物流职业技术学院,湖南,0.0,0.0,0.0,224.0,300.0,0.3409436834094368,0.3409436834094368,0.3409436834094368,0.3409436834094368,0.42134831460674155,1846,湖南现代物流职业技术学院,,湖南,长沙市,0.0,0.0,0.0,湖南省教育厅,公办,高等职业技术学校,4.5,0.4088150727686282
湖南高速铁路职业技术学院,湖南,0.0,0.0,0.0,317.0,356.0,0.4824961948249619,0.4824961948249619,0.4824961948249619,0.4824961948249619,0.5,1805,湖南高速铁路职业技术学院,,湖南,衡阳市,0.0,0.0,0.0,湖南省教育厅,公办,高等职业技术学校,3.0,0.5127473363774734
湖南铁路科技职业技术学院,湖南,0.0,0.0,0.0,321.0,357.0,0.4885844748858447,0.4885844748858447,0.4885844748858447,0.4885844748858447,0.5014044943820225,1842,湖南铁路科技职业技术学院,,湖南,株洲市,0.0,0.0,0.0,湖南省教育厅,公办,高等职业技术学校,3.0,0.5174304807346981
湖南安全技术职业学院,湖南,0.0,0.0,0.0,267.0,260.0,0.4063926940639269,0.4063926940639269,0.4063926940639269,0.4063926940639269,0.3651685393258427,1797,湖南安全技术职业学院,,湖南,长沙市,0.0,0.0,0.0,湖南省教育厅,公办,高等职业技术学校,4.5,0.43777544764250165
湖南外国语职业学院,湖南,0.0,0.0,0.0,253.0,307.0,0.3850837138508371,0.3850837138508371,0.3850837138508371,0.3850837138508371,0.4311797752808989,1843,湖南外国语职业学院,,湖南,长沙市,0.0,0.0,0.0,湖南省教育厅,民办,高等职业技术学校,4.5,0.4426625322798557
益阳医学高等专科学校,湖南,0.0,0.0,0.0,343.0,355.0,0.5220700152207002,0.5220700152207002,0.5220700152207002,0.5220700152207002,0.49859550561797755,2956,益阳医学高等专科学校,,湖南,益阳市,0.0,0.0,0.0,湖南省教育厅,公办,高等专科学校,2.0,0.5275276623398832
湖南高尔夫旅游职业学院,湖南,0.0,0.0,0.0,205.0,0.0,0.3120243531202435,0.3120243531202435,0.3120243531202435,0.3120243531202435,0.3120243531202435,1804,湖南高尔夫旅游职业学院,,湖南,常德市,0.0,0.0,0.0,湖南省教育厅,民办,高等职业技术学校,2.0,0.3245243531202436
湖南工商职业学院,湖南,0.0,0.0,0.0,227.0,216.0,0.3455098934550989,0.3455098934550989,0.3455098934550989,0.3455098934550989,0.30337078651685395,1807,湖南工商职业学院,,湖南,衡阳市,0.0,0.0,0.0,湖南省教育厅,民办,高等职业技术学校,3.0,0.3578681613736254
长沙卫生职业学院,湖南,0.0,0.0,0.0,310.0,368.0,0.471841704718417,0.471841704718417,0.471841704718417,0.471841704718417,0.5168539325842697,3043,长沙卫生职业学院,,湖南,长沙市,0.0,0.0,0.0,湖南省教育厅,公办,高等职业技术学校,4.5,0.5290953730781728
湖南食品药品职业学院,湖南,0.0,0.0,0.0,269.0,318.0,0.4094368340943683,0.4094368340943683,0.4094368340943683,0.4094368340943683,0.44662921348314605,1836,湖南食品药品职业学院,,湖南,长沙市,0.0,0.0,0.0,湖南省教育厅,公办,高等专科学校,4.5,0.46434454791100166
湖南有色金属职业技术学院,湖南,0.0,0.0,0.0,246.0,255.0,0.3744292237442922,0.3744292237442922,0.3744292237442922,0.3744292237442922,0.35814606741573035,1852,湖南有色金属职业技术学院,,湖南,株洲市,0.0,0.0,0.0,湖南省教育厅,公办,高等职业技术学校,3.0,0.3945442768457237
湖南幼儿师范高等专科学校,湖南,0.0,0.0,0.0,313.0,370.0,0.4764079147640791,0.4764079147640791,0.4764079147640791,0.4764079147640791,0.5196629213483146,1853,湖南幼儿师范高等专科学校,,湖南,常德市,0.0,0.0,0.0,湖南省教育厅,公办,高等专科学校,2.0,0.5018844167393497
兰州石化职业技术学院,甘肃,0.0,0.0,0.0,330.0,267.0,0.502283105022831,0.502283105022831,0.502283105022831,0.502283105022831,0.375,2058,兰州石化职业技术学院,,甘肃,兰州市,0.0,0.0,0.0,甘肃省教育厅,公办,高等职业技术学校,4.0,0.5015981735159817
甘肃工业职业技术学院,甘肃,0.0,0.0,0.0,351.0,366.0,0.5342465753424658,0.5342465753424658,0.5342465753424658,0.5342465753424658,0.5140449438202247,1435,甘肃工业职业技术学院,,甘肃,天水市,0.0,0.0,0.0,甘肃省教育厅,公办,高等职业技术学校,1.0,0.5281860858857934
西北师范大学知行学院,甘肃,0.0,0.0,0.0,365.0,0.0,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556,958,西北师范大学知行学院,独立79 师范4,甘肃,兰州市,0.0,0.0,0.0,甘肃省教育厅,民办,独立学院,4.0,0.5930555555555556
兰州资源环境职业技术学院,甘肃,0.0,0.0,0.0,261.0,330.0,0.3972602739726027,0.3972602739726027,0.3972602739726027,0.3972602739726027,0.46348314606741575,2062,兰州资源环境职业技术学院,,甘肃,兰州市,0.0,0.0,0.0,甘肃省教育厅,公办,高等职业技术学校,4.0,0.4546271356010466
福建船政交通职业学院,福建,0.0,0.0,0.0,231.0,305.0,0.3515981735159817,0.3515981735159817,0.3515981735159817,0.3515981735159817,0.42837078651685395,1400,福建船政交通职业学院,,福建,福州市,0.0,0.0,0.0,福建省教育厅,公办,高等职业技术学校,4.0,0.41212995741624336
漳州职业技术学院,福建,0.0,0.0,0.0,289.0,315.0,0.4398782343987823,0.4398782343987823,0.4398782343987823,0.4398782343987823,0.44241573033707865,3019,漳州职业技术学院,,福建,漳州市,0.0,0.0,0.0,福建省教育厅,公办,高等职业技术学校,3.0,0.46563948318027126
闽西职业技术学院,福建,0.0,0.0,0.0,268.0,301.0,0.4079147640791476,0.4079147640791476,0.4079147640791476,0.4079147640791476,0.42275280898876405,2171,闽西职业技术学院,,福建,龙岩市,0.0,0.0,0.0,福建省教育厅,公办,高等职业技术学校,3.0,0.43736617755203255
福建华南女子职业学院,福建,0.0,0.0,0.0,286.0,327.0,0.4353120243531202,0.4353120243531202,0.4353120243531202,0.4353120243531202,0.4592696629213483,1403,福建华南女子职业学院,,福建,福州市,0.0,0.0,0.0,福建省教育厅,民办,高等职业技术学校,4.0,0.4799993159235887
福建水利电力职业技术学院,福建,0.0,0.0,0.0,301.0,298.0,0.4581430745814307,0.4581430745814307,0.4581430745814307,0.4581430745814307,0.41853932584269665,1411,福建水利电力职业技术学院,,福建,三明市,0.0,0.0,0.0,福建省教育厅,公办,高等职业技术学校,3.0,0.4712619499598105
厦门医学院,福建,0.0,0.0,0.0,389.0,415.0,0.5920852359208524,0.5920852359208524,0.5920852359208524,0.5920852359208524,0.5828651685393258,536,厦门医学院,全国719 医科81,福建,厦门市,0.0,0.0,0.0,福建省教育厅,公办,大学,4.0,0.6268192157063944
泉州纺织服装职业学院,福建,0.0,0.0,0.0,250.0,259.0,0.380517503805175,0.380517503805175,0.380517503805175,0.380517503805175,0.3637640449438202,2294,泉州纺织服装职业学院,,福建,泉州市,0.0,0.0,0.0,福建省教育厅,民办,高等职业技术学校,4.0,0.4129914661467685
厦门演艺职业学院,福建,0.0,0.0,0.0,260.0,270.0,0.395738203957382,0.395738203957382,0.395738203957382,0.395738203957382,0.3792134831460674,2329,厦门演艺职业学院,,福建,厦门市,0.0,0.0,0.0,福建省教育厅,民办,高等职业技术学校,4.0,0.4282807877139876
厦门华天涉外职业技术学院,福建,0.0,0.0,0.0,258.0,313.0,0.3926940639269406,0.3926940639269406,0.3926940639269406,0.3926940639269406,0.4396067415730337,2325,厦门华天涉外职业技术学院,,福建,厦门市,0.0,0.0,0.0,福建省教育厅,民办,高等职业技术学校,4.0,0.4442678672207686
福建幼儿师范高等专科学校,福建,0.0,0.0,0.0,303.0,354.0,0.4611872146118721,0.4611872146118721,0.4611872146118721,0.4611872146118721,0.49719101123595505,1416,福建幼儿师范高等专科学校,,福建,福州市,0.0,0.0,0.0,福建省教育厅,公办,高等职业技术学校,4.0,0.5094883535990969
厦门城市职业学院,福建,0.0,0.0,0.0,323.0,374.0,0.4916286149162861,0.4916286149162861,0.4916286149162861,0.4916286149162861,0.5252808988764045,2320,厦门城市职业学院,,福建,厦门市,0.0,0.0,0.0,福建省教育厅,公办,高等职业技术学校,4.0,0.5392243001043217
厦门兴才职业技术学院,福建,0.0,0.0,0.0,236.0,278.0,0.3592085235920852,0.3592085235920852,0.3592085235920852,0.3592085235920852,0.3904494382022472,2328,厦门兴才职业技术学院,,福建,厦门市,0.0,0.0,0.0,福建省教育厅,民办,高等职业技术学校,4.0,0.40608079797513386
厦门软件职业技术学院,福建,0.0,0.0,0.0,289.0,344.0,0.4398782343987823,0.4398782343987823,0.4398782343987823,0.4398782343987823,0.48314606741573035,2327,厦门软件职业技术学院,,福建,厦门市,0.0,0.0,0.0,福建省教育厅,民办,高等职业技术学校,4.0,0.4903585843038667
厦门南洋职业学院,福建,0.0,0.0,0.0,281.0,289.0,0.4277016742770167,0.4277016742770167,0.4277016742770167,0.4277016742770167,0.4058988764044944,2326,厦门南洋职业学院,,福建,厦门市,0.0,0.0,0.0,福建省教育厅,民办,高等职业技术学校,4.0,0.4586608349152601
厦门东海职业技术学院,福建,0.0,0.0,0.0,247.0,280.0,0.3759512937595129,0.3759512937595129,0.3759512937595129,0.3759512937595129,0.39325842696629215,2323,厦门东海职业技术学院,,福建,厦门市,0.0,0.0,0.0,福建省教育厅,民办,高等职业技术学校,4.0,0.41864343372154667
漳州科技职业学院,福建,0.0,0.0,0.0,222.0,260.0,0.3378995433789954,0.3378995433789954,0.3378995433789954,0.3378995433789954,0.3651685393258427,3016,漳州科技职业学院,,福建,漳州市,0.0,0.0,0.0,福建省教育厅,民办,高等职业技术学校,3.0,0.37108024216304963
武夷山职业学院,福建,0.0,0.0,0.0,256.0,329.0,0.3896499238964992,0.3896499238964992,0.3896499238964992,0.3896499238964992,0.46207865168539325,2794,武夷山职业学院,,福建,南平市,0.0,0.0,0.0,福建省教育厅,民办,高等职业技术学校,3.0,0.43637854223316747
漳州理工职业学院,福建,0.0,0.0,0.0,251.0,275.0,0.3820395738203957,0.3820395738203957,0.3820395738203957,0.3820395738203957,0.3862359550561798,3017,漳州理工职业学院,,福建,漳州市,0.0,0.0,0.0,福建省教育厅,民办,学院,3.0,0.40829848819113096
泉州海洋职业学院,福建,0.0,0.0,0.0,243.0,297.0,0.3698630136986301,0.3698630136986301,0.3698630136986301,0.3698630136986301,0.41713483146067415,2297,泉州海洋职业学院,,福建,泉州市,0.0,0.0,0.0,福建省教育厅,民办,高等职业技术学校,4.0,0.4215445590272433
泉州轻工职业学院,福建,0.0,0.0,0.0,254.0,292.0,0.3866057838660578,0.3866057838660578,0.3866057838660578,0.3866057838660578,0.4101123595505618,2302,泉州轻工职业学院,,福建,泉州市,0.0,0.0,0.0,福建省教育厅,民办,高等职业技术学校,4.0,0.431157756571409
厦门安防科技职业学院,福建,0.0,0.0,0.0,220.0,255.0,0.334855403348554,0.334855403348554,0.334855403348554,0.334855403348554,0.35814606741573035,2319,厦门安防科技职业学院,,福建,厦门市,0.0,0.0,0.0,福建省教育厅,民办,高等职业技术学校,4.0,0.3793426025687069
西藏大学,西藏,0.0,0.0,0.0,463.0,445.0,0.7047184170471842,0.7047184170471842,0.7047184170471842,0.7047184170471842,0.625,580,西藏大学,全国247 综合64,西藏,拉萨市,0.0,1.0,0.0,西藏自治区教育厅,公办,大学,2.0,0.8433028919330289
凯里学院,贵州,0.0,0.0,0.0,423.0,507.0,0.6438356164383562,0.6438356164383562,0.6438356164383562,0.6438356164383562,0.7120786516853933,836,凯里学院,全国617 综合145,贵州,黔东南苗族侗族自治州,0.0,0.0,0.0,贵州省教育厅,公办,学院,1.0,0.6643085270124673
黔南民族医学高等专科学校,贵州,0.0,0.0,0.0,280.0,348.0,0.426179604261796,0.426179604261796,0.426179604261796,0.426179604261796,0.4887640449438202,2265,黔南民族医学高等专科学校,,贵州,黔南布依族苗族自治州,0.0,0.0,0.0,贵州省教育厅,公办,高等专科学校,1.0,0.4449549364664033
贵州交通职业技术学院,贵州,0.0,0.0,0.0,268.0,250.0,0.4079147640791476,0.4079147640791476,0.4079147640791476,0.4079147640791476,0.351123595505618,1587,贵州交通职业技术学院,,贵州,贵阳市,0.0,0.0,0.0,贵州省教育厅,公办,高等职业技术学校,4.0,0.4283774135070887
贵州航天职业技术学院,贵州,0.0,0.0,0.0,230.0,331.0,0.350076103500761,0.350076103500761,0.350076103500761,0.350076103500761,0.4648876404494382,1583,贵州航天职业技术学院,,贵州,遵义市,0.0,0.0,0.0,贵州省教育厅,公办,高等职业技术学校,3.0,0.4095195645853642
贵州电子信息职业技术学院,贵州,0.0,0.0,0.0,208.0,276.0,0.3165905631659056,0.3165905631659056,0.3165905631659056,0.3165905631659056,0.38764044943820225,1577,贵州电子信息职业技术学院,,贵州,黔东南苗族侗族自治州,0.0,0.0,0.0,贵州省教育厅,公办,高等职业技术学校,1.0,0.33790552904759463
黔东南民族职业技术学院,贵州,0.0,0.0,0.0,260.0,320.0,0.395738203957382,0.395738203957382,0.395738203957382,0.395738203957382,0.449438202247191,2264,黔东南民族职业技术学院,,贵州,黔东南苗族侗族自治州,0.0,0.0,0.0,贵州省教育厅,公办,高等职业技术学校,1.0,0.4118482034443247
贵州电力职业技术学院,贵州,0.0,0.0,0.0,301.0,0.0,0.4581430745814307,0.4581430745814307,0.4581430745814307,0.4581430745814307,0.4581430745814307,1574,贵州电力职业技术学院,,贵州,贵阳市,0.0,0.0,0.0,贵州省教育厅,公办,高等职业技术学校,4.0,0.49564307458143075
铜仁职业技术学院,贵州,0.0,0.0,0.0,205.0,243.0,0.3120243531202435,0.3120243531202435,0.3120243531202435,0.3120243531202435,0.34129213483146065,2683,铜仁职业技术学院,,贵州,铜仁市,0.0,0.0,0.0,贵州省教育厅,公办,高等职业技术学校,2.0,0.3333046876336087
遵义医药高等专科学校,贵州,0.0,0.0,0.0,238.0,338.0,0.3622526636225266,0.3622526636225266,0.3622526636225266,0.3622526636225266,0.4747191011235955,3232,遵义医药高等专科学校,,贵州,遵义市,0.0,0.0,0.0,贵州省教育厅,公办,高等专科学校,3.0,0.42099259487284735
大连理工大学盘锦校区,辽宁,0.0,0.0,0.0,538.0,562.0,0.8188736681887366,0.8188736681887366,0.8188736681887366,0.8188736681887366,0.7893258426966292,92,大连理工大学盘锦校区,,辽宁,盘锦市,1.0,1.0,0.0,教育部,公办,大学,2.0,1.1725093205411043
辽宁师范大学,辽宁,0.0,0.0,0.0,492.0,498.0,0.7488584474885844,0.7488584474885844,0.7488584474885844,0.7488584474885844,0.699438202247191,487,辽宁师范大学,全国200 师范26,辽宁,大连市,0.0,0.0,0.0,辽宁省教育厅,公办,大学,4.0,0.7715323739161664
营口职业技术学院,辽宁,0.0,0.0,0.0,243.0,328.0,0.3698630136986301,0.3698630136986301,0.3698630136986301,0.3698630136986301,0.4606741573033708,2959,营口职业技术学院,,辽宁,营口市,0.0,0.0,0.0,辽宁省教育厅,公办,高等职业技术学校,2.0,0.40960635678005236
抚顺职业技术学院,辽宁,0.0,0.0,0.0,316.0,325.0,0.4809741248097412,0.4809741248097412,0.4809741248097412,0.4809741248097412,0.45646067415730335,1424,抚顺职业技术学院,,辽宁,抚顺市,0.0,0.0,0.0,辽宁省教育厅,公办,高等职业技术学校,1.0,0.47362008961400986
辽宁机电职业技术学院,辽宁,0.0,0.0,0.0,226.0,270.0,0.3439878234398782,0.3439878234398782,0.3439878234398782,0.3439878234398782,0.3792134831460674,2082,辽宁机电职业技术学院,,辽宁,丹东市,0.0,0.0,0.0,辽宁省教育厅,公办,高等职业技术学校,2.0,0.36705552135173497
渤海船舶职业学院,辽宁,0.0,0.0,0.0,275.0,261.0,0.4185692541856925,0.4185692541856925,0.4185692541856925,0.4185692541856925,0.36657303370786515,1291,渤海船舶职业学院,,辽宁,葫芦岛市,0.0,0.0,0.0,辽宁省教育厅,公办,高等职业技术学校,1.0,0.4029703880423443
辽宁地质工程职业学院,辽宁,0.0,0.0,0.0,268.0,333.0,0.4079147640791476,0.4079147640791476,0.4079147640791476,0.4079147640791476,0.46769662921348315,2078,辽宁地质工程职业学院,,辽宁,丹东市,0.0,0.0,0.0,辽宁省教育厅,公办,高等职业技术学校,2.0,0.4383493236194483
辽宁铁道职业技术学院,辽宁,0.0,0.0,0.0,222.0,213.0,0.3378995433789954,0.3378995433789954,0.3378995433789954,0.3378995433789954,0.2991573033707865,2101,辽宁铁道职业技术学院,,辽宁,锦州市,0.0,0.0,0.0,辽宁省教育厅,公办,高等职业技术学校,2.0,0.33877687137653273
铁岭卫生职业学院,辽宁,0.0,0.0,0.0,217.0,278.0,0.3302891933028919,0.3302891933028919,0.3302891933028919,0.3302891933028919,0.3904494382022472,2674,铁岭卫生职业学院,,辽宁,铁岭市,0.0,0.0,0.0,辽宁省教育厅,公办,高等职业技术学校,1.0,0.3483372667726985
重庆航天职业技术学院,重庆,0.0,0.0,0.0,338.0,373.0,0.5144596651445966,0.5144596651445966,0.5144596651445966,0.5144596651445966,0.523876404494382,3180,重庆航天职业技术学院,,重庆市,重庆市,0.0,0.0,0.0,重庆市教育委员会,公办,高等职业技术学校,4.5,0.5610346869495322
重庆电子工程职业学院,重庆,0.0,0.0,0.0,327.0,375.0,0.4977168949771689,0.4977168949771689,0.4977168949771689,0.4977168949771689,0.526685393258427,3172,重庆电子工程职业学院,,重庆市,重庆市,0.0,0.0,0.0,重庆市教育委员会,公办,高等职业技术学校,4.5,0.5501574444615462
重庆城市管理职业学院,重庆,0.0,0.0,0.0,338.0,390.0,0.5144596651445966,0.5144596651445966,0.5144596651445966,0.5144596651445966,0.547752808988764,3166,重庆城市管理职业学院,,重庆市,重庆市,0.0,0.0,0.0,重庆市教育委员会,公办,高等职业技术学校,4.5,0.5681976082978468
重庆工程职业技术学院,重庆,0.0,0.0,0.0,223.0,0.0,0.3394216133942161,0.3394216133942161,0.3394216133942161,0.3394216133942161,0.3394216133942161,3174,重庆工程职业技术学院,,重庆市,重庆市,0.0,0.0,0.0,重庆市教育委员会,公办,高等职业技术学校,4.5,0.3831716133942161
四川外国语大学重庆南方翻译学院,重庆,0.0,0.0,0.0,433.0,465.0,0.6590563165905632,0.6590563165905632,0.6590563165905632,0.6590563165905632,0.6530898876404494,879,四川外国语大学重庆南方翻译学院,独立85 语言2,重庆市,重庆市,0.0,0.0,0.0,重庆市教育委员会,民办,独立学院,4.5,0.701016387905529
重庆水利电力职业技术学院,重庆,0.0,0.0,0.0,221.0,275.0,0.3363774733637747,0.3363774733637747,0.3363774733637747,0.3363774733637747,0.3862359550561798,3211,重庆水利电力职业技术学院,,重庆市,重庆市,0.0,0.0,0.0,重庆市教育委员会,公办,高等职业技术学校,4.5,0.39508501787149625
